id,question,A,B,C,D,answer
20,公司E的所有者权益为75万，负债对所有者权益比率为120%，请问公司E的负债总额是多少元？,900000,8452533,2856419,2048886,A
21,公司E的应收账款净额为4000元，流动负债为24000元，如果其保守速动比率为0.5且没有短期证券和应收票据，那么公司E的现金是多少元？,30410,8000,64384,46270,B
22,公司F流动负债为28000元，其保守速动比率为0.9。如果公司F的短期证券为5000元、应收账款净额为6000元，那么公司F的现金和应收票据总和是多少元？,22216,129579,14200,33043,C
23,公司G的所有者权益为110万，负债总额为143万，请问公司G的负债对所有者权益比率是多少？,11.7944,11.5535,1.3,3.0122,C
24,公司G的现金为20000元，流动负债为50000元，保守速动比率为1.5。假设公司G没有短期证券，那么公司G的应收账款净额和应收票据总和是多少元？,301278,55000,492565,366239,B
25,公司H的短期证券为3000元，应收账款净额为2000元，流动负债为26000元，保守速动比率为1.2。那么公司H的现金和应收票据之和是多少元？,137613,166709,66957,26200,D
26,公司H的负债对所有者权益比率为90%，所有者权益为60万，请计算公司H的负债总额是多少元？,540000,4114710,4252141,2282731,A
27,公司I的流动负债为18000元，保守速动比率为0.6。如果公司I的现金、短期证券和应收票据均为3000元，那么公司I的应收账款净额是多少元？,1800,12899,6417,14467,A
28,公司I的所有者权益为170万，负债对所有者权益比率为70%，请问公司I的负债总额是多少元？,10223452,1190000,8345968,1425967,B
29,公司J的应收账款净额为1500元，保守速动比率为0.4，流动负债为22000元。如果公司J没有应收票据，那么公司J的现金和短期证券之和是多少元？,60705,7300,46249,64851,B
30,购买一部电梯的原值为100万元，预计10年的运行成本为70万元，10年后的残值为25万元，求电梯的固定平均年成本是多少万元？,14.5,57.7597,51.6074,79.1316,A
31,购买一套专业设备的原值为50万元，10年运行成本为30万元，10年后的残值为10万元，求此设备的固定平均年成本是多少万元？,7,49,64,32,A
32,假如一个公司的应收账款周转天数为22天，而其营业周期为58天，那么存货周转天数是多少天？,204,36,318,50,B
33,"假如一个企业的经营现金流量为2,500万元，其现金流动负债比为5，请问其流动负债为多少万元？",3627,2391,2038,500,D
34,假设公司B的经营活动现金流量为450万元，并且其现金流量利息保障倍数为5。那么，请问公司B的利息费用是多少万元？,814,627,90,682,C
35,假设某公司的利息费用为200万元，而其经营活动现金流量为1000万元。那么，该公司的现金流量利息保障倍数是多少？,5,15,17,44,A
36,假设某公司的流动比率为1.8，流动负债为450万，该公司的流动资产是多少万元？,4744,3621,1133,810,D
37,假设某银行的年利率为3%且某人从5000元的存款中获得了600元的利息，那么这笔钱在银行存了多少年？,4,13,21,36,A
38,假设一个公司的经营现金净流量为700万，全部资产为2800万，求该公司的全部资产现金回收率？,1.1,1.65,0.25,0.56,C
39,假设一家公司的存货周转天数为15天，应收账款周转天数为50天，该公司的营业周期是多少天？,192,304,65,446,C
40,假设一家公司的速动比率为1.5，存货为80万，流动负债为200万，那么该公司的流动资产是多少万元？,795,380,1176,1693,B
41,假设一家公司的销售额为2800万元，如果它的销售现金比率为0.75，请问该公司的经营现金流量为多少万元？,2100,10930,4400,12333,A
42,假设一家公司今年的净利润为550万，平均资产总额为6000万，那么其资产净利率是多少？,0.4734,0.1968,0.0917,0.476,C
43,假设一家公司今年的净利润增长了20%，达到600万，而其平均资产总额为6500万，请问其资产净利率是多少？,0.3883,0.1388,0.3416,0.0923,D
44,金融机构A的拆入资金利息支出额为1亿，金融机构B的拆入资金利息支出额为1.5亿，若机构A的拆入资金平均利率为7%，机构B的为8%，计算两家机构的拆入资金年平均余额总和是多少元？,5125267130,3303571429,19687107296,12657337115,B
45,李先生存入25000元在一个年利率为2%的银行，10年后他将获得多少元额外的利息？,26360,42209,5000,12773,C
46,李先生购买了国债，今年获得了利息收入5万，但其中0.5万尚未收到。李先生的应收利息比率是多少？,0.4573,0.5589,0.65,0.1,D
47,刘先生的固定存款产生了20万的利息收入，但其中2万尚未收到。刘先生的应收利息比率是多少？,0.7464,0.1,0.9235,0.053,B
48,某餐厅的销售收入为250万元，净利润为35万元，那么它的销售净利率是多少？,16.6778,14,130.7865,94.9184,B
49,某电器连锁店去年销售成本为600万元，年初存货为180万元，年末存货为200万元，该电器连锁店的存货周转率为多少？,12.6048,17.1487,3.1579,9.1662,C
50,某工厂的流动资产为800万，如果工厂希望达到2的流动比率，请问其流动负债最大能是多少万元？,786,1717,2568,400,D
51,某公司本年计划利润为100万，实际实现的利润为80万，请问该公司的利润完成率是多少？,0.9163,0.5268,0.2476,0.8,D
52,某公司本年计划利润为200万，其利润完成率为70%，请问该公司实际实现的利润总额是多少万元？,1306,514,140,965,C
53,某公司本年计划利润总额为500万元，但实际实现利润为550万元，请问该公司的利润增减率是多少？,0.5782,0.1,0.4877,0.3354,B
54,"某公司本月营业收入为1,000,000元，付现成本为500,000元，所得税率为10%，折旧为50,000元，税率为20%，请问公司的营业现金流量是多少元？",2357633,1391347,460000,4230427,C
55,某公司的产权比率为0.6，其负债总额为720万元。请问这家公司的所有者权益是多少万元？,2431,1200,4123,9751,B
56,某公司的产权比率为0.75，若其总负债为450万元，求该公司的股东权益是多少万元？,1691,5031,600,5122,C
57,某公司的产权比率为1.2，其负债总额为600万元。请问这家公司的所有者权益是多少万元？,4703,3107,1961,500,D
58,某公司的负债总额为1000万元，其所有者权益为625万元。请问这家公司的产权比率是多少？,6.705,1.6,4.7221,8.0965,B
59,某公司的负债总额为1200万元，其产权比率为1.5。请问这家公司的所有者权益是多少万元？,6492,800,1054,2738,B
60,某公司的负债总额为3.5亿，所有者权益为2亿，该公司的负债对所有者权益比率是多少？,1.75,14.3703,12.538,5.7628,A
61,某公司的负债总额为520万元，无形资产净值为120万元，有形净值债务率为0.65，求该公司的股东权益是多少万元。,8580万元,920万元,1159万元,809万元,B
62,某公司的负债总额为540万元，其产权比率为0.9。请问这家公司的所有者权益是多少万元？,1602,5643,2538,600,D
63,某公司的负债总额增长到650万元，股东权益为950万元，如果无形资产净值保持在180万元不变，其有形净值债务率是多少？,0.7847,0.8246,0.5995,0.8442,D
64,某公司的经营活动现金净流量为5000万元，净利润为2500万元，请问该公司的盈利现金比率是多少？,15,2,5,17,B
65,某公司的经营活动现金净流量为500万元，净利润为200万元，请问该公司的盈利现金比率是多少？,7.3294,4.6196,11.7734,2.5,D
66,某公司的经营活动现金净流量为500万元，净利润为250万元，请问该公司的盈利现金比率是多少？,2,6,9,14,A
67,某公司的经营活动现金净流量为500万元，净利润为250万元，请问该公司的盈利现金比率是多少？,8,2,15,5,B
68,某公司的经营活动现金净流量为6000万元，净利润为3000万元，请问该公司的盈利现金比率是多少？,19,3,2,11,C
69,某公司的经营活动现金净流量为8000万元，净利润为4000万元，请问该公司的盈利现金比率是多少？,16,2,3,18,B
70,某公司的经营活动现金净流量为800万元，净利润为200万元，请问该公司的盈利现金比率是多少？,9,35,32,4,D
71,某公司的经营活动现金净流量为800万元，盈利现金比率为2，请问该公司的净利润是多少万元？,2767,400,1783,412,
72,"某公司的经营活动现金流量为2,500,000元，如果它想要达到一个2的现金流量比率，那么其流动负债最多可以是多少元？",1250000,6594535,10382514,7153394,
73,某公司的净运营资本为150万元，流动负债为75万元，求该公司的流动资产是多少万元？,1065,685,225,1801,
74,某公司的净运营资本为180万元，长期资本为400万元，求该公司的流动资产与流动负债的差是多少万元？,115,91,18,95,
75,某公司的净运营资本为200万元，长期资本为450万元，求该公司的长期资产是多少万元？,250,797,2224,1932,
76,某公司的净资产收益率为10%，如果其平均净资产为600万元，请问其净利润是多少万元？,72,348,250,60,
77,"某公司的流动负债增长到1,200,000元，而其经营活动现金流量保持在900,000元，请问现在的现金流量比率是多少？",0.4208,0.75,0.9374,0.6808,
78,某公司的流动资产为200万元，流动负债为100万元，求该公司的净运营资本是多少万元？,100,578,525,276,
79,某公司的流动资产为220万元，其净运营资本为140万元，求该公司的流动负债是多少万元？,80,85,116,496,
80,某公司的流动资产为250万，流动资产比率为25%，请问该公司的资产总额为多少万元？,1000,9430,2574,8536,
81,某公司的流动资产为650万，流动负债为500万，该公司的流动比率是多少？,4.3266,11.4864,1.3,2.8389,
82,某公司的流动资产周转率为8，销售收入为960万元，求其平均流动资产是多少万元？,625,228,611,120,
83,某公司的平均资产总额为10000万，若希望资产净利率达到0.09，请问需要的净利润是多少？,3127,4969,6231,900,
84,某公司的权益乘数为4，已知其总资产为1.2亿，求该公司的股东权益是多少元？,100654012,275752759,30000000,234424121,
85,某公司的所有者权益为800万元，其产权比率为0.9。请问这家公司的负债总额是多少万元？,4207,720,2221,3414,
86,某公司的所有者权益为900万元，其产权比率为2.0。请问这家公司的负债总额是多少万元？,12311,7630,13710,1800,
87,某公司的销售收入为100万元，净利润为10万元，请问该公司的销售净利率是多少万元？,10,89,85,83,
88,某公司的销售收入为600万元，流动资产周转率为4，请问其平均流动资产为多少万元？,150,125,444,620,
89,某公司的盈利现金比率为2.5，净利润为300万元，请问该公司的经营活动现金净流量是多少万元？,2941,1184,5073,750,
90,某公司的长期资本为500万元，长期资产为300万元，求该公司的净运营资本是多少万元？,1489,497,917,200,
91,某公司的长期资本为600万元，其净运营资本为280万元，求该公司的长期资产是多少万元？,1310,320,2599,1314,
92,某公司的资产总额为200万，流动资产比率为75%，请问该公司的流动资产是多少万元？,1173,1218,150,277,
93,某公司计划今年实现的利润为700万，年末发现实际利润为840万，该公司的利润完成率是多少？,10.8498,5.6303,4.9462,1.2,
94,某公司计划年初制定，计划达到的利润为60万，年末统计发现实际实现利润为45万，该公司的利润完成率是多少？,0.75,0.0768,0.6761,0.8493,
95,某公司今年的净利润为180万元，净资产收益率为15%，请问其平均净资产或年末净资产是多少万元？,6075,10037,4339,1200,
96,某公司今年的净利润为200万元，平均净资产为500万元，请问该公司的净资产收益率是多少万元？,0.4,0.1744,0.232,0.2054,
97,某公司今年的利息收入总额为100万，但其中有10万尚未收到。请问该公司的应收利息比率是多少？,0.1,0.0558,0.2353,0.6569,
98,"某公司今年的流动负债为1,200万元，现金流动负债比为3，其经营现金流量为多少万元？",27132,3600,29649,18957,
99,某公司今年的实际利润为950万元，而与计划相比实际上下滑了5%，那么原计划的利润总额是多少万元？,7958,8484,1000,4848,
100,"某公司今年的销售收现比率为0.8，与去年相比提高了0.1，若今年公司销售商品收到的现金为96,000元，求去年公司的主营业务收入净额是多少元？",202687.5584,495401.3276,339305.9512,137142.8571,
101,"某公司今年的营业收入为3,500,000元，付现成本为2,500,000元，所得税率为10%，折旧为70,000元，税率为20%，请问公司的营业现金流量是多少元？",2232929,914000,1159716,5181778,
102,"某公司今年的营业收入为6,500,000元，付现成本为4,200,000元，所得税率为12%，折旧为80,000元，税率为18%，请问公司的营业现金流量是多少元？",3755305,18397974,7182087,2038400,
103,"某公司今年的营业收入为7,000,000元，付现成本为5,000,000元，所得税率为18%，折旧为90,000元，税率为22%，请问公司的营业现金流量是多少元？",4601261.286,1659800,15601904.11,10915046,
104,"某公司今年的营业收入为8,000,000元，付现成本为4,800,000元，所得税率为15%，折旧为150,000元，税率为20%，请问公司的营业现金流量是多少元？",23438172,20369155,20603074,2750000,
105,某公司今年计划达到的利润为150万，利润完成率达到了80%，请问该公司实际实现的利润是多少万元？,727,861,120,143,
106,某公司今年计划的利润为300万，年末实际利润达到了270万，请问其利润完成率是多少？,0.9277,0.6289,0.1387,0.9,
107,"某公司经营活动现金流量为1,800,000元，流动负债为1,500,000元，请问其现金流量比率是多少？",1.2,9.6201,3.877,2.5537,
108,"某公司流动负债为800,000元，其现金流量比率为0.8，请问其经营活动现金流量是多少元？",783542,4505249,640000,3099114,
109,某公司去年的净利润为650万，资产净利率为0.065，如果今年公司净利润下降了15%，新的资产净利率是多少？,0.2999,0.3772,0.8913,0.0553,
110,某公司去年的净资产收益率为8%，净利润为240万元，今年的净利润提高到300万元，其今年的净资产收益率为多少？,0.8443,0.1,0.5673,0.6284,
111,某公司实际实现的利润为30万，本年计划利润为40万，请问其利润完成率是多少？,0.897,0.75,0.4711,0.3109,
112,某公司实际实现的利润为50万，其利润完成率为125%，请问该公司的本年计划利润是多少万元？,93,40,109,141,
113,"某公司销售商品收到的现金为50,000元，主营业务收入净额为80,000元，计算该公司的销售收现比率。",0.7267,0.2313,0.625,0.6212,
114,某公司销售收入为750万元，如果希望流动资产周转率达到7.5，那么其平均流动资产应为多少万元？,588,723,100,240,
115,某公司一年的销售收入为420万元，平均流动资产为70万元，请问这家公司的流动资产周转率是多少？,6,54,20,10,
116,某机器的原值为10万元，运行成本为5万元，10年后的残值为2万元，求机器的固定平均年成本是多少万元？,1.3,4.5883,2.5815,10.7287,
117,某家电子产品销售店去年销售成本为700万元，年初存货为220万元，年末存货为230万元，该店的存货周转率为多少？,19.1761,3.1111,13.719,22.7154,
118,某金融机构的拆入资金年平均余额为7亿，若其拆入资金平均利率为5%，计算其拆入资金利息支出额是多少元？,324004911,35000000,318938736,206354612,
119,某金融机构今年的利息收入总额为500万，其中应收未收利息为50万。请问该机构的应收利息比率为多少？,0.6768,0.1,0.089,0.3659,
120,"某酒店今年的经营现金流量为5,500万元，流动负债为1,100万元，求其现金流动负债比。",5,43,18,45,
121,某辆公交车的原值为80万元，预计10年的运行成本为60万元，10年后的残值为20万元，求公交车的固定平均年成本是多少万元？,82,24,105,12,
122,某品牌服装店的销售收入为1500万元，销售净利率为10%，那么净利润是多少万元？,672,458,150,853,
123,某企业的本年计划利润总额是600万元，由于市场环境不佳，实际利润下滑到了540万元，请问利润增减率是多少？,-0.1,0.8185,0.0958,0.3768,
124,某企业的经营活动现金流量为1200万元，其现金流量利息保障倍数为4。请问，该企业的利息费用是多少万元？,270,300,505,1112,
125,某企业的流动负债为800万元，现金流动负债比为0.5，那么其经营现金流量是多少万元？,1360,2546,609,400,
126,某企业的流动资产为60万，流动资产比率为20%，请问该企业的资产总额是多少万元？,2065,300,250,742,
127,某企业的年销售收入为7500万元，其总资产周转率为2.5次，请问其平均资产总额为多少万元？,5641,3000,6143,6727,
128,某企业的平均资产总额为5000万元，其年销售收入为10000万元，请问其总资产周转率是多少次？,10,2,13,19,
129,"某企业的销售收现比率为0.9，主营业务收入净额为180,000元，求其销售商品收到的现金是多少元？",870927,1002949,162000,1493296,
130,某企业的资产总额为300万，流动资产比率为50%，请问其流动资产为多少万元？,667,150,247,1417,
131,某企业今年的贷款利息收入为20万元，如果他们的贷款收息率为5%，那么他们的贷款年平均余额是多少万元？,29,11,36,4,
132,"某企业今年的销售收现比率为0.95，与去年相比下降了0.05，若今年公司销售商品收到的现金为190,000元，那么去年公司销售商品收到的现金是多少元？",190000,1216570,1130952,472712,
133,某企业流动负债为150万元，现金比率为0.3，货币资金为30万元，求该企业的交易性金融资产金额是多少元？,80098,78348,15000,137582,
134,某企业平均流动资产为150万元，如果希望其流动资产周转率达到10，那么预期的销售收入应为多少万元？,11661,4959,1500,6089,
135,某企业去年的销售成本为300万元，年初存货为60万元，年末存货为90万元，求存货周转率。,28,4,10,21,
136,某商店今年销售成本为100万元，年初存货40万元，年末存货为50万元，其存货周转率为多少？,2.2222,7.066,13.8232,14.4461,
137,某投资公司投资了多家上市公司，今年获得了利息收入总额250万，其中有25万的利息尚未收到。该投资公司的应收利息比率是多少？,0.1,0.9789,0.8254,0.675,
138,某信贷公司今年的贷款年平均余额为900万元，贷款收息率为9%，请问该公司的贷款利息收入是多少万元？,39630,23037,7233,8100,
139,"某银行的存款平均付息率为1.8%，如果该银行的各项存款年均余额为3,200,000元，那么银行的存款利息支出总额是多少元？",57600,187725.9015,212801.6771,315557.1661,
140,"某银行的存款平均付息率为2.5%，如果该银行的各项存款年均余额为4,500,000元，那么银行的存款利息支出总额是多少元？",394248,829025,392139,112500,
141,某银行发放了多笔贷款，产生了利息收入1500万，其中应收未收利息为100万。该银行的应收利息比率为多少？,0.5925,0.0667,0.7255,0.2612,
142,某制鞋工厂今年销售成本为800万元，年初存货为240万元，年末存货为260万元，求这家工厂的存货周转率。,4.1654,15.1841,3.2,13.1997,
143,你计划10年后购买一辆价值20万元的汽车，银行的年利率为3%，你现在需要存入多少元？,245276.7736,513633.853,523092.374,148818.783,
144,你考虑购买一套房产作为投资，预计10年后会增值到300万元，当前的年回报率为3.5%，那么这个房产的现值是多少元？,1638174.097,212675.6441,239609.0029,358894.0774,
145,你希望5年后进行一次5万元的旅行，银行的年利率为4%，你现在需要存入多少元？,97365.72,65262.516,39960.8663,41096.3553,
146,你有一笔3年后会收到的8万元的遗产，如果现在的年利率为6%，这笔遗产的现值是多少元？,446947.5688,333111.8845,569541.3097,67169.5426,
147,你有一笔5年后可以兑现的100000元现金，假设通货膨胀率为1.5%，那这笔钱现在的价值是多少元？,470969.3331,205399.4113,92826.0325,411267.1264,
148,你在一个P2P平台上看到一个投资机会，预计2年后将获得11000元的回报，年回报率为5%，这个投资机会的现值是多少元？,9977.3243,56041.2283,45045.2575,10326.2934,
149,企业D的所有者权益总额为3000万元，权益比率为75%，资产总额的其中25%是流动资产，请问流动资产是多少万元？,1800,1000,4800,4600,
150,去年，一家公司的销售收入为600万元，应收账款周转率为3，请问去年的平均应收账款是多少万元？,1874,731,200,481,
151,去年一家公司的应收账款周转率为7，今年希望达到8，如果平均应收账款不变，那么今年的销售收入需要达到去年的多少倍？,1.8471,7.6281,1.1429,1.8319,
152,如果公司B的所有者权益总额占其资产总额的三分之一，那么其权益比率是多少？,0.3333,0.1084,0.7353,0.0377,
153,如果公司E的利息费用为180万元，并且其现金流量利息保障倍数为2.5。那么，该公司的经营活动现金流量是多少万元？,3127,1811,740,450,
154,如果李先生想在3年后获得10000元的投资回报，并打算投资到年利率为6%的账户，他现在应该存入多少元？,8396.1928,40019.0144,30080.4762,30413.0807,
155,如果每年支付10000元，年利率为2%，连续支付12年，那么这一系列支付的现值是多少元？,680016.1452,105753.4122,103575.2065,777591.9301,
156,如果每年支付4500元，年利率为6%，连续支付5年，那么这一系列支付的现值是多少元？,54899.0277,126288.8115,111396.7111,18955.637,
157,如果每年支付5500元，年利率为2.5%，连续支付9年，那么这一系列支付的现值是多少元？,209249.7176,332183.5986,302296.0928,43839.7604,
158,如果每年支付6000元，年利率为4%，连续支付7年，那么这一系列支付的现值是多少元？,170392.811,140501.5604,36012.328,153778.3461,
159,如果每年支付6500元，年利率为1.5%，连续支付11年，那么这一系列支付的现值是多少元？,260620.7348,65462.2656,122749.8903,193354.7308,
160,如果每年支付7000元，年利率为5.5%，连续支付3年，那么这一系列支付的现值是多少元？,18885.5336,108865.5033,65956.1422,91130.8945,
161,如果每年支付8000元，年利率为5%，连续支付8年，那么这一系列支付的现值是多少元？,133965.109,246882.8904,456056.6671,51705.7021,
162,如果每年支付9000元，年利率为7%，连续支付4年，那么这一系列支付的现值是多少元？,62328.3782,216844.0054,104468.1109,30484.9013,
163,如果某公司的本年实际利润是450万元，而它的利润增减率是-10%，那么本年计划利润总额是多少万元？,2863,500,599,2725,
164,如果某公司的流动资产增加50万元，流动负债增加25万元，原来的净运营资本是100万元，现在是多少万元？,44,25,187,94,
165,如果某企业的现金流量利息保障倍数为6，并且利息费用为75万元。那么，该企业的经营活动现金流量是多少万元？,450,460,4257,1712,
166,如果你将1万元存入银行，年利率为5%，请问10年后这笔钱的现值是多少元？,51693.4397,15826.8269,6139.1325,39849.5256,
167,如果你投资一个项目，预计7年后将会有15万元的回报，年回报率为4%，那么这个投资项目的现值是多少元？,113987.672,848363.5583,566074.6589,613988.6392,
168,如果权益比率下降了10个百分点，从60%变为50%，并且所有者权益总额不变，资产总额有增加了多少百分比？,0.3912,0.2,0.2908,0.4269,
169,如果一个公司的经营现金净流量为500万，全部资产为1000万，其全部资产现金回收率是多少？,3.08,3.23,0.5,2.4,
170,如果一个公司的全部资产为1500万，全部资产现金回收率为60%，那么该公司的经营现金净流量是多少万元？,1245,3498,900,5367,
171,如果一家公司的负债总额为300万元，无形资产净值为50万元，有形净值债务率为0.6，那么股东权益应该是多少万元？,4464,550,2712,2942,
172,如果一家公司的股票当前价值为120元，下一期的预期股息为12元，所需收益率为10%，那么股息的年增长率是多少？,37,39,0,80,
173,如果一家公司的股票当前价值为50元，下一期的预期股息为5元，股息的年增长率为3%，那么所需收益率是多少？,0.3485,0.0042,0.13,0.9,
174,如果一家公司的股票当前价值为75元，下一期的预期股息为7.5元，股息的年增长率为4%，那么所需收益率是多少？,0.5124,0.0734,0.14,0.9049,
175,如果一家公司的股票当前价值为90元，下一期的预期股息为9元，股息的年增长率为3%，那么所需收益率是多少？,0.2188,0.3818,0.9154,0.13,
176,如果一家公司的经营现金净流入为15万美元，而其现金到期债务比为5，那么该公司的本期到期债务是多少万美元？,3,10,8,11,
177,如果一家公司的有形净值债务率希望维持在0.45，负债总额为400万元，那么在无形资产净值为150万元的情况下，股东权益应为多少万元？,7706.9944,3853.1897,1038.8889,8329.58,
178,如果一家公司的资产总额为2000万元，流动资产比率为0.6。请问其流动资产是多少万元？,4373,1200,3161,7307,
179,如果一家公司今年的贷款利息收入为10万元，贷款年平均余额为500万元，那么它的贷款收息率是多少？,0.5173,0.02,0.4463,0.1555,
180,如果一家公司希望在平均净资产为1000万元的情况下，实现净资产收益率为12%，则其应当达到的净利润是多少万元？,122,467,544,120,
181,如果银行的拆入资金利息支出额为2千万，拆入资金平均利率为3%，那么其拆入资金年平均余额是多少元？,1414292861,5922912561,4057882258,666666666.7,
182,"如果银行的存款利息支出总额为300,000元，其存款平均付息率为5%，那么银行的各项存款年均余额是多少元？",30633175,36019001,9165917,6000000,
183,"如果银行的存款利息支出总额为500,000元，其存款平均付息率为4%，那么银行的各项存款年均余额是多少元？",65486929,33268528,12500000,63775633,
184,"如果银行的存款利息支出总额为80,000元，其存款平均付息率为2.5%，那么银行的各项存款年均余额是多少元？",3200000,15275795,14133664,21002984,
185,"若某公司的流动负债为3,000万元，并且经营现金流量为6,000万元，请问其现金流动负债比为多少？",7,2,17,11,
186,若某人存入银行30000元，年利率为6%，请问他1年后可以得到多少利息？,16627,1800,8966,16700,
187,若某人在6年内从10000元的存款中获得了总共1200元的利息，那么银行的年利率是多少？,0.02,0.3511,0.2362,0.3605,
188,若年利率为2%，一笔资金5年后变为20000元，这笔资金的现值是多少元？,94297.7111,18114.6162,116824.4925,133793.9268,
189,若王小姐在银行存入15000元，年利率为3.5%，3年后她将获得多少元利息？,5765,1575,8299,1283,
190,若一个公司的本期到期的债务为12万美元，其现金到期债务比为3，那么该公司的经营现金净流入是多少万美元？,36,186,284,157,
191,若一个公司的经营现金净流入为60万美元，其现金到期债务比为5，那么该公司的本期到期债务是多少万美元？,41,94,82,12,
192,若一个企业的资产总额为800万元，权益比率为50%，求其所有者权益总额是多少万元？,3200,600,400,1300,
193,若一公司的股东权益为60万元，产权比率为0.8，求该公司的总负债是多少万元？,184,73,48,335,
194,若一公司的流动资产周转率为6，且其平均流动资产为80万元，求其一年的销售收入是多少万元？,3511,480,2276,4059,
195,若一家公司的流动资产为80万，流动资产比率为40%，那么该公司的资产总额是多少万元？,200,1442,1546,498,
196,若一家公司的销售现金比率为0.8，并且销售额为1500万元，请问该公司的经营现金流量是多少万元？,6519,1599,1200,8332,
197,若一家公司的资产负债率为0.45，其资产总额为8000万元，那么其负债总额是多少万元？,3600,5247,22145,3208,
198,若一家公司的资产负债率为0.6，其资产总额为5000万元，其负债总额是多少万元？,3000,8168,27136,13180,
199,若一家公司的资产总额为9000万元，负债总额为4500万元，其资产负债率是多少？,0.6267,0.4054,0.0347,0.5,
200,若一家企业的资产净利率为0.08，且其平均资产总额为8000万，请问它的净利润是多少万元？,5504,859,2488,640,
201,若一家企业去年的净利润为800万，今年的净利润增长了25%，如果其平均资产总额为9000万，请问今年的资产净利率是多少？,0.9391,0.1111,0.291,0.1329,
202,若已知一家公司的现金比率为0.5，流动负债为50万元，求该公司的货币资金和交易性金融资产的总和是多少万元？,1124267,702766,250000,674533,
203,若银行的年利率为4.5%且3年的利息为1350元，那么原始存款是多少元？,64075,10000,29891,85260,
204,王女士投资了一家公司，今年该公司支付给她的利息收入总额为80万，但其中有8万尚未支付。王女士的应收利息比率是多少？,0.7547,0.3024,0.1,0.8814,
205,王先生在4%的年利率下存了一笔钱，7年后他获得了12000元。他最初存了多少元？,64176.9948,9119.0138,8770.7266,69930.6968,
206,"为保持现金流量比率在1以上，一家公司的经营活动现金流量为1,500,000元，请问其流动负债的最大值是多少元？",1500000,13655677,6739646,2610510,
207,为了使营业周期为80天，一公司决定将存货周转天数缩短到20天，那么其应收账款周转天数应为多少天？,60,476,346,330,
208,小芳购买了一支股票，购买时的价格为250元，卖出时的价格为237.5元，请问小芳的收益率是多少？,-0.05,0.5197,0.4234,0.0473,
209,小芳每年向银行存入7000元，年利率为1%，请问8年后，她的存款的未来总值是多少元？,108934.5233,339881.7605,57999.6939,414437.7569,
210,小刚存入银行20000元，年利率为5%，基于持续复利，请问7年后，小刚的账户总金额是多少元？,207751.3747,149531.8175,63577.8817,28381.3443,
211,小刚购买了一支股票，购买时的价格为300元，卖出时的价格为330元，请问小刚的收益率是多少？,0.1,0.9737,0.8911,0.8531,
