id,question,A,B,C,D,answer
22,财联社7月31日讯，国家市场监督管理总局依据《反垄断法》和《禁止垄断协议规定》有关规定，约谈牧原食品股份有限公司、温氏食品集团股份有限公司、双胞胎（集团）股份有限公司、正大投资股份有限公司等四家生猪养殖企业。 保护和促进劳动力市场公平竞争，有助于促进劳动力要素合理畅通有序流动，对营造公平就业环境，健全统一规范的劳动力市场体系，推动高质量发展，具有重要意义。2023年6月20日，牧原食品股份有限公司、温氏食品集团股份有限公司、双胞胎（集团）股份有限公司、正大投资股份有限公司四家企业作为发起人，签署《互不挖人公约》，倡议不挖人、不拆台等，有违《反垄断法》精神，不利于构建全国统一大市场。 约谈会要求，四家企业要高度重视《互不挖人公约》存在的问题，切实增强责任意识，坚持依法合规经营。一是立即采取有效措施，主动抓好整改，消除行为危害后果，规范自身经营行为。二是深刻吸取教训，对照《反垄断法》及配套规定排查反垄断合规风险，全面自查自纠。三是加强合规管理，完善合规制度建设，切实提升反垄断合规意识和能力。 国家市场监督管理总局将密切关注劳动力市场竞争状况，加强常态化反垄断监管执法，及时回应社会关切，切实保护市场公平竞争，维护消费者利益和社会公共利益，促进劳动力要素合理畅通有序流动，推动行业规范健康持续发展。,国家市场监管总局就四家生猪养殖企业签署的不挖人公约约谈要求他们立即采取措施，增加行为危害，缺乏合规管理，推动行业不健康发展。,国家市场监管总局就四家生猪养殖企业签署的不挖人公约约谈要求他们立即采取措施，消除行为危害，加强合规管理，推动行业健康发展。,国家市场监管总局就四家生猪养殖企业签署的不挖人公约约谈要求他们立即采取措施，忽视行为危害，放松合规管理，推动行业不健康发展。,国家市场监管总局就四家生猪养殖企业签署的促进挖人公约约谈要求他们立即采取措施，加剧行为危害，放松合规管理，推动行业不健康发展。,B
23,得益于新老游戏稳健运营，恺英网络Q3营收净利双增。考虑到公司今年持续有新游获批，目前待发游戏数量居于行业前列，或为后续业绩增长蓄力。 今日晚间，恺英网络公告三季报。前三季度，公司实现营收30.29亿元，同比增长7.23%；实现归母净利润10.82亿元，同比增长18.39%。第三季度，公司实现营收10.53亿元，同比增长29.10%；实现归母净利润3.58亿元，同比增长25.05%。 对于业绩变动的原因，恺英网络方面表示，三季度《原始传奇》《天使之战》《永恒联盟》等长线产品稳定运营，以及《新倚天屠龙记》《全民江湖》《仙剑奇侠传：新的开始》等新产品推动，带动了公司业绩的稳定增长。 财联社记者梳理发现，年初以来，公司有近10款新游拿到版号。其中《龙神八部之西行纪》已于6月公测上线，《石器时代：觉醒》昨日全平台上线，其余还有《纳萨力克之王》《归隐山居图》《龙腾传奇》《妖怪正传2》《斗罗大陆诛邪传说》等新品待发。 公司后续储备包括多款传奇奇迹类产品，以及《代号：盗墓》等IP改编游戏。目前公司的产品储备和研发管线进度较为稳健、优于同业，这也是多家机构看好公司未来增长的核心原因之一。 值得一提的是，恺英网络昨日发布了高管增持计划。公司第一大股东、董事长金锋拟自公告之日起6个月内增持公司股份，增持总金额规模不低于1亿元。公司方面在公告中表示，此举是基于对公司未来发展前景的信心和对公司股票价值的合理判断，同时提升投资者信心，切实维护中小投资者利益和资本市场稳定。,恺英网络Q3营收净利下滑，由于运营不稳定和新游发布失败。公司待发游戏排名行业倒数第一，未来增长前景堪忧。高管增持计划取消，对未来发展失去信心。,恺英网络Q3营收净利下滑，得益于不稳定运营和停止推出新游。公司没有待发游戏，为未来增长无力。高管增持计划取消，显示对未来发展前景的不信任。,恺英网络Q3营收净利持平，得益于冒险经营和淘汰新游。公司没有待发游戏排名行业前列，为未来增长无能为力。高管增持计划未发布，显示对未来发展前景的不确定性。,恺英网络Q3营收净利双增，得益于稳健运营和持续推出新游。公司拥有待发游戏居行业前列，为未来增长蓄力。高管增持计划发布，显示对未来发展前景的信心。,D
24,财联社10月23日讯 当地时间周一（10月23日），能源巨头雪佛龙在官网宣布，其与石油生产商赫斯公司（HessCorporation）达成最终协议，将收购赫斯所有的已发行股票。 来源：雪佛龙 新闻稿写道，这笔收购交易的价值为530亿美元，约合每股171美元。根据交易条款，赫斯股东每持有一股赫斯股票将获得1.0250股雪佛龙股票，包括债务在内的企业总价值为600亿美元。 据了解，雪佛龙这笔530亿美元的交易将成为今年全球第二大的收购案，仅次于两周前埃克森美孚官宣收购先锋自然资源的交易，该交易价值达595亿美元。 与之相比，去年也只有微软宣布收购动视暴雪（687亿美元）、印度HDFC银行收购住房发展金融公司（640亿美元）和博通收购VMware（610亿美元）超过了这两个金额。 对埃克森美孚来说，收购先锋的交易确立了其二叠纪盆地的霸主地位，而雪佛龙则通过收购赫斯接手其位于圭亚那的Stabroek区块30%所有权，该区块可采资源量预计约为110亿桶油当量。 雪佛龙在新闻稿中写道，Stabroek区块是一项“非凡的资产”，拥有行业领先的现金利润率和低碳度，预计将在未来十年实现产量增长。合并后的公司产量和自由现金流的增长速度将超过雪佛龙目前的五年指引。 来源：雪佛龙 另外，赫斯的巴肯资产也将提升雪佛龙在美国页岩油的地位。根据美国能源信息署（EIA）的数据，巴肯地区为美国目前第一大天然气产地，产量约为10.1亿立方米/日，以及美国第二大石油产地，产量约127万桶/日。 媒体分析称，雪佛龙此举将加剧其与埃克森美孚之间的竞争，还标志着继续加码化石燃料投资的公司方针。这意味着，能源巨头们认为全球对石油和天然气的需求依然强劲，这一点与国际能源署（IEA）“见顶”的看法相悖。 VitalKnowledge在最新的研究报告中写道，雪佛龙与赫斯的交易意味着新一轮的整合正在进行中，未来可能会看到更多的此类交易。,虽然雪佛龙宣布以530亿美元收购赫斯公司全部已发行股票，交易价值达600亿美元，但这并没有提升雪佛龙在圭亚那和美国页岩油领域的地位，并且与埃克森美孚的竞争也没有加剧。,雪佛龙宣布以530亿美元收购赫斯公司全部已发行股票，交易价值达600亿美元，但这次交易并没有对雪佛龙在圭亚那和美国页岩油领域地位产生任何影响，也没有加剧与埃克森美孚的竞争。,雪佛龙宣布以530亿美元收购赫斯公司全部已发行股票，交易价值达600亿美元，使雪佛龙在圭亚那和美国页岩油领域地位提升，加剧与埃克森美孚的竞争。,雪佛龙没有宣布以530亿美元收购赫斯公司全部已发行股票，交易价值也没有达到600亿美元，因此雪佛龙在圭亚那和美国页岩油领域地位没有提升，与埃克森美孚的竞争也没有加剧。,C
25,“618大促”将近，废纸回收传出涨价消息，引发市场对包装业回暖的关注。财联社记者从产业链人士处了解到，本轮头部纸企废纸回收价虽有反弹，但各地行情冷暖不一，整体价格涨跌互现。受制于终端消费需求疲软，纸厂和下游包装企业多反馈近期出货一般，Q2以来整体市场需求不及预期。 在此背景下，产业链最上游的废品打包站仍显萧条。财联社记者实地走访杭州多家打包站发现，去年每斤八毛左右的废纸箱，年初回收价跌到每斤六七毛左右，近期更是跌到每斤五毛左右，“一直在跌，纸厂库存太多，不愿意收。”有打包站老板如此解释行情缘由，更有老板因行情太差，索性关店给自己放假。 而据业内人士反馈，近期浙江地区废纸回收价格已有所上涨，但主要发生在纸企回收环节，可能并未传导到打包站。究其原因，与打包站在产业链中处于弱势地位有关，也反映当前这轮涨价力度和持续性较弱。 行情数据显示，Q2以来，大型纸厂的废纸收购价格有所上行。位于浙江地区的景兴纸业对A级黄板的回收价从4月初的1590元/吨逐渐提升至1720元/吨，涨幅约8.18%。同期，行业龙头玖龙纸业位于江苏太仓的工厂对A级黄板纸回收价也有所增长，但放眼不同地区、不同种类废纸，整体呈涨跌互现状态。 受废纸成本支撑，Q2以来工业包装纸价格出现上涨，但受制于终端需求疲软，涨幅偏弱。一位大型纸企人士受访表示：“（工业包装纸）价格略微上涨，但幅度可能还没有废纸（涨幅）大，销量整体还行，但明显感觉到下游采购非常谨慎，市场还是比较脆弱。” 从现有情况看，Q2纸企业绩环比难以出现明显修复。卓创资讯分析师吕艳烁告诉财联社记者，今年以来，得益于原料废纸回收价格较低，工业包装纸整体利润同比有所提升，但需求疲软拖累了行业景气度，“经过一季度跌价，4月下游拿货热情比较高，包装纸价格也有所反弹，进入5月后，价格略微上行，但下游主要以消化上轮采购为主，少量补货，整体需求比较平淡。” 今年一季度，工业包装纸企业整体表现不佳。主要厂商中，山鹰国际、景兴纸业的业绩有不同程度的下滑，体量更小的荣晟环保相对稳健，在营收同比下滑11.16%的基础上，公司净利润同比基本持平。下游包装印刷环节，合兴包装、裕同科技等也都面临较大压力。 ,废纸回收持续走低，打包站关闭无数，纸企收购价暴跌，涨幅不减。工业包装纸价格大幅上涨，但需求如火如荼，市场充满活力。工业包装纸企业一季度取得巨大成功。,废纸回收连续攀升，打包站进入黄金时期，纸企收购价节节攀升，涨幅惊人。工业包装纸价格持续上涨，需求热火朝天，市场高度稳定。工业包装纸企业一季度取得突破性进展。,废纸回收呈涨跌不一趋势，打包站收购价持续下降，纸企收购价有所上涨，但涨幅有限。工业包装纸价格略微上涨，但需求疲软，市场脆弱。工业包装纸企业一季度整体表现不佳。,废纸回收大幅上涨，打包站赚翻天，纸企收购价大幅度下降，涨幅极大。工业包装纸价格持续下跌，但需求旺盛，市场强劲。工业包装纸企业一季度取得骄人业绩。,C
26,因新能源汽车驱动电机业务订单不及预期，今年上半年方正电机营收微降；但同时由于公司驱动电机产品结构有所改善，上半年净利同比扭亏为盈。财联社记者从方正电机获悉，公司丽水基地和德清基地一期都将在今年年底实现投产，随着产能爬坡，公司预计下半年整体毛利率将进一步改善。 8月15日晚间，方正电机发布2023年中报，公司上半年营收约10.16亿元，同比减少5%；实现净利约2665万元，同比扭亏为盈，上年同期公司净利为-492.39万元。 据此计算，今年Q2方正电机营收为5.7亿元，同比上升14.4%；同期净利1848.15万元，同比扭亏。值得注意的是，Q2公司业绩环比改善明显，其中营收环比增长28.09%、净利环比增长126.16%。 方正电机相关负责人对财联社记者表示，“公司盈利主要得益于驱动电机产品结构的优化，扁线电机、800V高压驱动电机等产品销售占比同比均有提升，公司综合营业毛利率同比增加约3.4%。上半年我们在客户拓展方面也取得了一些进展，主要是理想汽车的项目定点。” 今年6月，方正电机公告，全资子公司方正电机（德清）有限公司成为理想汽车某电驱动项目的定转子总成供应商，项目预计于2024年开始量产供货，生命周期内总需求量约为189万台。财联社记者关注到，7月份，方正电机公告与小鹏汽车签署《战略合作框架协议》，双方拟在驱动电机等领域开展战略合作。 产能建设方面，上述方正电机相关负责人表示，浙江丽水年产180万台驱动电机项目将于年内竣工投产，目前该项目已建成部分产能投入量产；浙江德清年产300万台驱动电机项目一期年产80万台项目也将在今年底投产，目前已完成主体厂房建设，部分产线已开始量产。 值得一提的是，上半年方正电机智能控制器业务维持良好增长态势，其营收同比增长7.26%，是公司几大产品中唯一实现正增长的业务。方正电机在半年报中表示，今年下半年公司将继续坚持以家用电器控制器和电动工具用控制器为主要发展方向。 据了解，方正电机在越南投资成立的越南高科润电子科技有限公司已完成产线建设、客户认证等工作，目前正准备开拓承接海外客户订单；而公司去年在浙江德清建设华东生产基地，目前已开始量产。上述基地建成后，公司将形成华东、华南、海外（越南）三大智能控制器生产基地，进一步扩大产能并优化产能布局。,方正电机因新能源汽车驱动电机订单强劲增长，上半年营收大幅增加。但由于产品结构恶化，净利继续亏损。下半年产能将提升，预计整体毛利率将持续恶化。,方正电机因新能源汽车驱动电机订单大幅下降，上半年营收显著降低。由于产品结构进一步恶化，净利持续亏损。下半年产能将下降，预计整体毛利率将进一步恶化。,方正电机因新能源汽车驱动电机订单不及预期，上半年营收微降。但由于产品结构改善，净利扭亏为盈。下半年产能将提升，预计整体毛利率将改善。,方正电机因新能源汽车驱动电机订单超出预期，上半年营收大幅增长。但由于产品结构恶化，净利持续亏损。下半年产能将进一步下降，预计整体毛利率将恶化。,C
27,中国软件于2022年4月抛出18倍溢价投资贵州易鲸捷的计划化后，受到了市场广泛质疑。根据中国软件最新发布的公告，其对贵州易鲸捷的投资或暂告终止。 对此，财联社记者以投资者身份致电中国软件时，公司人员表示：“按照上一笔交易的话，我们履行交易的情况就是这样的。”当被问起以后是否有计划继续投资贵州易鲸捷时，其表示：“这个我们不确定。” 财联社曾在《18倍溢价！中国软件再投贵州易鲸捷内部人士曝其背后或存利益输送｜深度调查》中对此事件进行报道。报道指出，该笔投资增值率近18倍，但标的贵州易鲸捷“国产替代”概念却遭到质疑，公司亦陷入“假技术假招标”的舆论漩涡。 根据2022年4月中国软件公告，公司拟采取直接投资+通过拟新设的控股子企业中软金投投资的方式，以22.91元/每1元注册资本的价格，合计出资不超过3.89亿元（按权益计算，中国软件实际出资不超过18192.13万元）认购参股公司易鲸捷新增最多1697.23万元注册资本。 （来源：中国软件与技术服务股份有限公司（600536.SH）对外投资关联交易公告） 公告约定，2022年11月10日为最终交付日。如果“公司/中软金投”未能实际按原定计划投资，则按照最终“实际交付金额”计算投资比例。 而就在2月15日，中国软件发布公告《中国软件与技术服务股份有限公司与关联人共同投资公告》。 公告中，中国软件宣布拟与中国电子、中国物流集团共同出资设立物流科技公司。在“需要特别说明的历史关联交易（日常关联交易除外）情况”里，中国软件称：“公司及中软金投按照截至最后交割日2022年11月10日已实缴出资额确认最终持有易鲸捷的注册资本及持股比例。截至2022年11月10日公司缴付增资款1791万元，中软金投缴付增资款4724万元，合计持股比例增至11.09%股权。” 可以看出，这与“合计出资不超过3.89亿元，合计持有不超过易鲸捷25%股权”的原计划相去甚远。 一位易鲸捷在册股东向记者表示，按照协议，这基本宣布中国软件对易鲸捷投资事项的终止。,中国软件计划投资贵州易鲸捷，投资者对此持认同态度。,中国软件原计划投资贵州易鲸捷的计划或终止，此前市场对该投资存在质疑。中国软件未确定是否继续投资易鲸捷。投资者对此表示担忧。,中国软件决定投资贵州易鲸捷，市场对该投资表示持乐观态度。,中国软件将继续投资贵州易鲸捷，市场普遍看好该投资计划。,B
28,云从暴涨，佳都“赢麻”。今日，佳都科技披露的公告显示，2022年最大不利影响已成为一季度净利润暴增主要来源。佳都科技在接受财联社记者采访时明确表示，短期没有减持云从科技计划。根据披露，今年一季度，佳都科技预计净利润为13亿元至14亿元，同比增加3407.83%到3677.66%。其中云从科技市值上升，形成公允价值变动收益13.37亿元。财联社曾在2月10日发文，指出ChatGPT概念股云从科技暴涨，股东佳都科技“沾光”。而在市场追捧之下，云从科技股价整体延续上行趋势。数据显示，云从科技2023年至今累计涨幅超过200%。作为云从科技股东，佳都科技将云从科技分类为“以公允价值计量且其变动计入当期损益金融资产”。每个报告期末，云从股份公允价值变动都对佳都科技非经常性损益造成影响。云从对于佳都净利润的因素是重大的。2022年受智能化业务交付延后和云从科技市值下降影响，佳都科技录得归母净利润亏损2.62亿元。其中云从科技造成非经常性损益为-2.62亿（税后）。那么，佳都科技如何看待上述情况？短期是否具有减持意愿？佳都科技在接受财联社记者采访时表示，佳都科技对于云从仍持战略长期投资态度，目前未考虑减持计划。后续会拟开展一系列合作，云从科技致力于研发行业大模型，佳都自身在行业多模态大数据方面有优势，双方结合去做面向交通、智慧城市的一些大模型的应用，是比较契合的。佳都科技表示：“我们认为Q1（业绩）是比较正常的。”对于佳都这样以政府、国企客户为主的企业，一般业绩是逐季度递增的，一季度业绩不能完全反映全年业绩情况。2023年一季度，由于疫情后恢复等因素，影响了业务节奏，包括佳都自身也是近期才完成预算。但今年乐观期望不变，后面的月份会越来越好。,佳都科技公告显示，2022年一季度净利润大幅增长，主要受益于云从科技市值上涨。佳都科技表示短期内没有减持云从科技计划，将继续合作。,佳都科技公告显示，2022年一季度净利润略微增长，主要受益于云从科技市值波动不大。佳都科技表示短期内有减持云从科技计划，将逐渐减少合作。,佳都科技公告显示，2022年一季度净利润没有增长，主要受益于云从科技市值维持不变。佳都科技表示短期内有减持云从科技计划，合作也将减少。,佳都科技公告显示，2022年一季度净利润大幅下降，主要受益于云从科技市值下跌。佳都科技表示短期内有减持云从科技计划，将不再继续合作。,A
29,"财联社为您带来本周港股要闻： 全球宏观 周一(10月9日)：美国咨商会就业趋势指数；达拉斯联储主席洛根就美国经济前景和货币政策发表讲话。 周二(10月10日)：亚特兰大联储主席博斯蒂克就美国经济前景发表讲话。 周三(10月11日)：美国9月PPI。 周四(10月12日)：美国9月CPI、美国当周初请失业金人数；美联储9月货币政策会议纪要；EIA月度报告。 周五(10月13日)：美国一年期通胀预期。 中国宏观 本周，人民银行公开市场将有16220亿元逆回购到期，其中周一至周五分别到期3190亿元、3780亿元、4170亿元、5080亿元、0亿元。 此外，按照惯例，M2货币供应、新增人民币贷款、社会融资规模等金融数据也预计将在本周公布。 周二(10月10日)：中国9月全社会用电数据。 周五(10月13日)：中国9月CPI、PPI、贸易数据。 行业动态 周二(10月10日)：国内成品油开启新一轮调价窗口 周四(10月12日)：第109届全国糖酒会将在深圳国际会展中心举办；第三届中国—东盟标准化合作论坛将在广西柳州举行。 周日(10月15日)：教育部关于《校外培训行政处罚暂行办法》正式施行。 港股要闻 港交所将于本周一(10月9日)正式推出沪深港通交易结算加速平台HKEXSynapse。该平台通过DAML智能合约技术，将交易后工作流程标准化，在提高运营效率和透明度的同时，也降低了结算风险。 此外，香港特区政府近日公布在政府绿色债券计划下发行新一批绿色零售债券的认购及配发结果。根据配售银行及香港结算公司所提供的认购资料，截至2023年9月28日下午二时认购期结束为止，政府共收到321,018份有效申请，申请的债券本金总额达300亿港元。绿色零售债券的最终发行额为200亿港元，高于150亿港元的目标发行额。政府按照2023年9月18日的发行通函中所载的机制配发债券。 周四(10月12日)：新股十月稻田挂牌交易；迅销(06288.HK)将公布业绩。",美国经济数据大幅走低，美联储会议纪要揭示出无法支持经济复苏，中国金融数据公布暗示经济前景黯淡，国内成品油调价窗口因为种种原因无法开启，香港特区政府绿色债券认购结果公布令人失望，新股十月稻田挂牌交易被市场冷漠对待。,美国经济数据将持续恶化，美联储会议纪要表明无法采取有效应对措施，中国金融数据公布显示经济增长进一步放缓，国内成品油调价窗口不会开启，香港特区政府绿色债券认购结果惨淡，新股十月稻田挂牌交易遇冷。,财联社本周港股要闻：美国经济数据、美联储会议纪要、中国金融数据公布、国内成品油调价窗口开启、香港特区政府绿色债券认购结果公布、新股十月稻田挂牌交易。,美国经济数据释放疲软信号，美联储会议纪要透露出保持稳定政策的困境，中国金融数据公布意味着经济增长乏力，国内成品油调价窗口不会启动甚至可能引发问题，香港特区政府绿色债券认购结果公布疑似虚假，新股十月稻田挂牌交易或面临困境。,C
30,财联社9月16日讯，9月15日，生态环境部部长黄润秋主持召开部务会议，审议并原则通过《温室气体自愿减排交易管理办法（试行）》（以下简称《管理办法》）。生态环境部党组书记孙金龙出席会议。 会议指出 建设全国温室气体自愿减排交易市场是利用市场机制降碳增汇、调动全社会力量共同参与温室气体减排行动的重大制度创新，是稳步推进碳达峰碳中和的重要举措。习近平总书记高度重视温室气体自愿减排交易市场建设，在全国生态环境保护大会和中国国际服务贸易交易会全球服务贸易峰会上发表重要讲话，对开展相关工作提出了明确要求。生态环境部系统要深入学习领会、坚决贯彻落实习近平总书记的重要讲话精神，抓住时机，积极作为，在前期工作的基础上，继续稳妥有序推进自愿减排交易市场建设相关工作。 会议强调 《管理办法》是规定自愿减排交易市场基本框架的统领性文件，对于市场启动和运行具有重要意义。《管理办法》印发后，要积极开展宣传解读，加强对地方的指导培训，为启动全国温室气体自愿减排交易市场做好准备工作。要抓紧完善自愿减排交易市场制度体系，及时发布项目设计与实施规范、项目审定与核查规则、注册登记和交易规则等配套管理制度。要妥善做好项目方法学发布工作，先行择优发布一批社会期待高、技术争议小、数据质量有保障、社会和生态效益兼具的项目方法学，在市场实现稳起步、稳运行后，逐步扩大自愿减排市场支持领域，强化市场功能。要加快推进注册登记机构组建，建设和运行好注册登记系统。 生态环境部副部长翟青、赵英民、郭芳，中央纪委国家监委驻生态环境部纪检监察组组长廖西元出席会议。 生态环境部核安全总工程师、总工程师，驻部纪检监察组负责同志，机关各部门主要负责同志出席会议。应急中心、服务中心、信息中心主要负责同志列席会议。,生态环境部发布《温室气体自愿减排交易管理办法（试行）》，将温室气体自愿减排交易市场的建设推迟、宣传培训和制度完善工作减弱，并延缓注册登记机构的组建。,生态环境部发布《温室气体自愿减排交易管理办法（试行）》，推进温室气体自愿减排交易市场建设，但宣传培训和制度完善工作几乎没有进展，并且注册登记机构组建进度放缓。,生态环境部通过《温室气体自愿减排交易管理办法（试行）》，推进温室气体自愿减排交易市场建设，加强宣传培训和制度完善工作，并加快注册登记机构组建。,生态环境部发布《温室气体自愿减排交易管理办法（试行）》，推进温室气体自愿减排交易市场建设，但宣传培训和制度完善工作力度不够，注册登记机构组建进展缓慢。,C
31,受稀土价格下跌影响，今年上半年中国稀土业绩同比下降逾八成。 上海有色网（SMM）稀土分析师杨佳文对记者表示，上半年重稀土价格先跌后涨，整体来看，目前稀土价格止跌企稳。不过，杨佳文对七、八月份的价格持续看弱，“镝、铽（重稀土元素）主要用于高性能钕铁硼，从历年来看，七八月都是钕铁硼的淡季，在今年行情较差的情况下，淡季更难出现转折。我们预计到‘金九银十’稀土价格可能会好一些。” 7月14日晚间，中国稀土发布业绩预报称，预计上半年净利润3700.55万元至5300.55万元，同比下降82.60%-87.85%。据此计算，今年Q2中国稀土实现净利1753.97万元至3353.97万元，同比下降75.45%-87.16%，环比变化为-9.89%至72.3%。 对于业绩下滑的原因，中国稀土表示，受宏观经济环境、行业环境等因素影响，上半年稀土市场整体走势下行，部分稀土商品销售价格较上年同期下降，公司商品销售毛利亦较上年同期相应降低，同时部分商品计提存货跌价准备较上年同期增加，亦对利润产生影响。 受稀土价格持续下跌影响，今年Q1中国稀土计提信用减值准备及资产减值准备的总金额为1.3亿元。中国稀土近期披露的投资者调研纪要显示，今年1-5月，受供需调整与市场预期变化等因素影响，部分稀土商品价格较去年同期下降幅度明显。 不过，中国稀土也指出，近日稀土价格有所回升并保持相对平稳状态。 业内人士对财联社记者指出，今年氧化铽价格一度跌至680万元/吨，较年初价格接近腰斩。中国稀土和广晟有色为了调控市场价格，纷纷向分离厂采购氧化镝、氧化铽，之后镝、铽价格往上走。 生意社分析指出，上半年虽然稀土下游产业如汽车、风电等行业发展良好，但是难以提振稀土市场信心，主因是磁材企业以消耗原材料库存为主，采购量较小，上半年稀土行情整体下滑为主。 展望下半年，生意社认为，短期稀土价格下行压力仍然很大，三季度稀土价格可能仍以弱势调整为主，四季度进入稀土行业旺季，产销方面会有部分增长。,中国稀土业绩在上半年下滑超过80%，重稀土价格先跌后涨，稳定在低点。但分析师对七八月份的价格持悲观态度，预计金九银十季度会有所好转。,中国稀土业绩在上半年上升略超过80%，重稀土价格先涨后跌，波动幅度较大。但分析师对七八月份的价格持观望态度，预计金九银十季度难以好转。,中国稀土业绩在上半年持平不变超过80%，重稀土价格持续稳定，未出现任何波动。但分析师对七八月份的价格持中立态度，预计金九银十季度将继续保持平稳。,中国稀土业绩在上半年增长超过80%，重稀土价格飙升，稳定在高点。但分析师对七八月份的价格持乐观态度，预计金九银十季度会进一步增涨。,A
32,国家外汇管理局统计数据显示，截至今年6月末，我国外汇储备规模为31930亿美元，较上月末上升约165亿美元。从趋势来看，外储规模在5月出现下降后再度回升。 国家外汇管理局指出，受主要经济体货币政策及预期、全球宏观经济数据等因素影响，美元指数下跌，全球金融资产价格涨跌互现。汇率折算和资产价格变化等因素综合作用，当月外汇储备规模上升。 美元指数下跌外汇储备升至年内次新高 数据显示，6月我国外汇储备为31930亿美元，升至今年年内次新高，仅低于4月的32047亿美元。 中国外汇投资研究院副院长赵庆明表示，6月美元指数下跌，非美货币尤其是英镑和欧元汇率有所上涨，因此，汇率折算对我国外汇储备形成一个账面上的增值效应。 “另一个正向因素可能来自于外汇市场的操作。”赵庆明表示，尽管人民币汇率有所走弱，但外汇市场的供需基本平衡，甚至略有盈余。因此，未来人民币贬值的空间是非常有限的。 除汇率因素以外，在贸易差额方面，英大证券公司首席宏观经济学家郑后成对财联社记者表示，“1-5月我国贸易顺差为3594.63亿美元，创1995年以来历年同期新高，对我国外汇储备形成较强支撑。” 郑后成预计，1至7月我国贸易顺差可能还将创历年同期新高，这将继续对7月外汇储备形成较强支撑。 黄金储备增幅创近四个月新高 财联社记者注意到，截至6月末，我国央行黄金储备再度增加至6795万盎司，比5月增加68万盎司，增幅创近四个月以来新高。自去年11月以来，黄金储备已连续第8个月净增长，累计增加531万盎司。 “短期之内，央行大概率继续增持黄金储备，因为美元指数在中期大概率下行，而国际金价在中长期大概率上行，两相对比，中短期内黄金的保值增值属性强于美元。”郑后成表示。 据世界黄金协会调查显示，有71%的受访央行认为全球央行的黄金持有量将在未来12个月增加，高于去年的61%。,我国外汇储备规模截至今年6月末为31930亿美元，较上月末增加约165亿美元，创年内次新高。主要原因是美元下跌和贸易顺差增加。,我国外汇储备规模截至今年6月末为31930亿美元，较上月末减少约165亿美元，创年内最低点。主要原因是美元上涨和贸易逆差增加。,我国外汇储备规模截至今年6月末为31930亿美元，较上月末减少约165亿美元，创年内次新低。主要原因是美元上涨和贸易逆差增加。,我国外汇储备规模截至今年6月末为31930亿美元，较上月末减少约165亿美元，创年内最低水平。主要原因是美元上涨和贸易逆差增加。,A
33,富春股份海外发行主力游戏《仙境传说RO:新世代的诞生》将要“转内销”，紫龙游戏旗下北海乐游拿到独家代理。财联社记者以投资者身份致电富春股份证券部获悉，该游戏国内版会有一些本地化改动，但大部分内容与海外版一致，目前大部分研发工作已经完成，正在申请版号。 富春股份今日公告，公司全资子公司上海骏梦网络科技有限公司（以下简称“上海骏梦”）近日与天津紫龙奇点互动娱乐有限公司（以下简称“天津紫龙”）、北海乐游科技有限公司（以下简称“北海乐游”）签署《游戏授权独家代理与运营协议》，上海骏梦授权天津紫龙全资子公司北海乐游作为《仙境传说:新启航》中国大陆地区独家发行方，推进该游戏产品在中国大陆地区的发行上线及运营。 根据协议，北海乐游负责推进《仙境传说:新启航》在中国大陆地区的发行上线，上海骏梦为该游戏产品提供中国大陆地区研发与技术支持服务。北海乐游根据协议约定向上海骏梦支付预付分成款，并根据游戏收入按照约定比例向上海骏梦支付分成。天津紫龙对北海乐游履行协议的义务提供担保。 记者了解到，《仙境传说:新启航》为《仙境传说RO:新世代的诞生》大陆地区暂定名。后者由韩国Gravity正版授权、上海骏梦自主研发，是一款MMORPG手游。该游戏为富春股份游戏业务旗舰产品，据公司2023年半年报显示，《仙境传说RO:新世代的诞生》上半年收入8750.45万元，占游戏业务总收入的86.32%。 《仙境传说RO:新世代的诞生》采用业内常规的发行策略，先于2020年上线港澳地区台，后在2021年上线东南亚地区，今年上半年又在韩国发行。除了中国大陆地区，欧美区域也在公司发行规划中。 富春股份表示，预计《仙境传说:新启航》上线后将对公司未来业绩产生积极影响。不过，有游戏业内人士向记者表示，今年国内游戏市场新品不断，各个项目的创收及盈利压力不小，已在海外验证过的产品虽有一定优势，但很难突破以往高峰。 公告显示，此次合作期限自协议签署之日（2023年9月7日）起至2026年5月3日止。若授权游戏在上述期限内开始商业化运营的，则协议自动延长至自游戏商业化运营之日起3年，游戏商业化运营满3年前90日内，双方如无异议则自动延长1年。,富春股份旗下游戏《仙境传说RO:新世代的诞生》将由北海乐游独家代理中国大陆发行，预计将对公司未来业绩产生积极影响。,北海乐游将独家代理富春股份旗下游戏《仙境传说RO:新世代的诞生》在中国大陆发行，预计对公司未来业绩没有任何影响。,富春股份旗下游戏《仙境传说RO:新世代的诞生》将由北海乐游独家代理中国大陆发行，预计对公司未来业绩产生负面影响。,富春股份旗下游戏《仙境传说RO:新世代的诞生》将不会由北海乐游独家代理中国大陆发行，预计对公司未来业绩没有任何影响。,A
